dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
"2,200 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block H,Rent A Nicely Done 2200 Sq Ft Residential Apartment Located At Bashundhara R-a,/en/property/details-4198940.html,50000.0
"2,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block H,Make Your Residence In A 2200 Sq Ft Rental Home At Bashundhara R-a,/en/property/details-4198943.html,50000.0
"2,200 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block H,A 2200 Sq Ft Very Reasonable Medium Flat Is Available For Rent At Bashundhara R-a,/en/property/details-4198939.html,50000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,1500 Sq Ft Ready Flat For Rent In Bashundhara Residential Area,/en/property/details-3279451.html,30000.0
"2,100 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,2100 SQ FT road sided apartment for rent in Bashundhara R-A,/en/property/details-3103308.html,45000.0
"1,100 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,A Convenient 1100 Sq Ft Residential Apartment Is Prepared To Be Rented At Bashundhara R-a,/en/property/details-5323961.html,16500.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Cozy Living Space Is Waiting For Rent In Bashundhara R-a Which Is 1450 Sq Ft,/en/property/details-5284597.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Attractive Apartment Of 1450 Sq Ft Is Up For Rent At Bashundhara R-a,/en/property/details-5284598.html,25000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,This 1200 Sq Ft Apartment Is Available For Rent At Bashundhara R-A,/en/property/details-3655976.html,20000.0
"1,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,This 1100 Sq Ft Apartment Is Available For Rent At Bashundhara R-A,/en/property/details-3655998.html,15500.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"1800 Sq Ft Flat For Rent In Bashundhara R-a, Block I.",/en/property/details-3862099.html,30000.0
"1,700 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block E,4 Bedroom Flat Is Up For Rent At Bashundhara R-a,/en/property/details-3628883.html,28000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,1200 Sq Ft Ready Flat Is Up For Rent At Bashundhara R-a,/en/property/details-5154248.html,20000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Be the dweller of this beautiful 1500 SQ FT residential property vacant for rent at Bashundhara R-A,/en/property/details-4312095.html,25000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,This Home In Bashundhara Is Up For Rent In A Wonderful Neighborhood,/en/property/details-3853674.html,25000.0
"1,710 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,1710 Sq Ft Ready Flat For Rent In Bashundhara Residential Area,/en/property/details-3628475.html,25000.0
"1,600 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,1600 Sq Ft Apartment Is Up For Rent And All Set For You To Settle In Bashundhara R-a,/en/property/details-3643703.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,An Adequate Residence Is Up For Rent In Bashundhara R-a With Satisfactory Price,/en/property/details-3216944.html,20000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,1200 Sq Ft Ready Flat For Rent In Bashundhara Residential Area,/en/property/details-3219976.html,26000.0
"1,318 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1318 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3104616.html,30000.0
"1,310 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1310 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3104619.html,30000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1450 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3833241.html,20000.0
"1,500 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,Beautifully constructed 1500 SQ FT apartment is available to Rent in Bashundhara R-A,/en/property/details-3221687.html,24000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1400 Sq Ft Flat Is Available For Rent In Bashundhara,/en/property/details-3241858.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,In Bashundhara R-A this flat is up for rent which is 1500 SQ FT,/en/property/details-3651528.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Evaluate This 1500 Sq Ft Flat For Rent In Bashundhara Residential Area,/en/property/details-3082809.html,19000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Grab This 1500 Sq Ft Flat For Rent In Bashundhara Residential Area,/en/property/details-3082817.html,19000.0
"1,850 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,1850 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3539530.html,30000.0
"1,565 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Worthy 1565 SQ FT Beautiful Residential Apartment is ready to Rent at Bashundhara R-A,/en/property/details-5321928.html,30000.0
"1,565 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Bashundhara Is Offering You A 1565 Sq Ft Flat Available For Rent,/en/property/details-3851053.html,30000.0
"1,565 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Amazing 1565 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3851054.html,30000.0
"1,565 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,View This 1565 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3851055.html,30000.0
"1,565 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,1565 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3851056.html,30000.0
"1,565 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Grab This 1565 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3851057.html,30000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,1550 Sq Ft Residential Apartment Is Up For Rent In Bashundhara,/en/property/details-3211136.html,22000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I,An Amazing 1800 Sq Ft Apartment Is Up For Rent And All Set For You To Settle In Bashundhara R-A,/en/property/details-5321501.html,40000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I,4 Bedroom Adequate Living Flat Is For Rent In Bashundhara R-A With Satisfactory Price,/en/property/details-5321498.html,40000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,"Now you can afford to dwell well, check this 1800 SQ FT home which is for rent in Bashundhara R-A",/en/property/details-3091898.html,25000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I,Worthy 1800 Sq Ft Nice Home Is Ready To Rent At Bashundhara R-a,/en/property/details-5321503.html,40000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I,"For Rental Purpose, 1800 Square Feet Well-constructed Apartment Is Available In Bashundhara R-a",/en/property/details-5321502.html,40000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I,Wonderful 1800 Sq Ft Flat Is Available To Rent In Bashundhara R-a,/en/property/details-5321499.html,40000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I,"Available Residential Apartment At Bashundhara R-A, Block I Is Up For Rent",/en/property/details-5321500.html,40000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,1800 Sq Ft Ready Flat For Rent In Bashundhara,/en/property/details-3091902.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Now You Can Afford To Dwell Well, Check This 1500 Sq. Ft Apartment Which Is Vacant For Rent In Bashundhara R-A.",/en/property/details-3083367.html,25000.0
"2,050 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,"This 2050 Sq Ft Wonderful Apartment Is Set With Strong Structure In Bashundhara R-a, For Rent",/en/property/details-4809576.html,40000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,A Reasonable 1550 Sq. Ft And 3 Bedroom Flat Is Available For Rent In Bashundhara R-A.,/en/property/details-5318447.html,30000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,Grab This 1550 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-5318448.html,30000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,1550 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-5318449.html,30000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,Ready convenient flat of 1550 SQ FT is up for rent in Bashundhara R-A,/en/property/details-5318446.html,30000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,A very reasonable 1200 SQ FT residential home is up for rent located at Bashundhara R-A,/en/property/details-5258823.html,20000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,A worthwhile 1550 SQ FT residential home is ready for rent at Bashundhara R-A,/en/property/details-5318445.html,30000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,"Residence for renting purposes is available in Bashundhara R-A, with a space of 1550 SQ FT",/en/property/details-5318450.html,30000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Superb 2000 SQ FT flat is available to Rent in Bashundhara R-A,/en/property/details-5029168.html,26000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,Get This Properly Defined 900 Sq Ft Apartment For Rent In Bashundhara R-a,/en/property/details-5314786.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,"Ready To Move In, Visit This 900 Sq. Ft Rental Property At Bashundhara R-A",/en/property/details-5314785.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,This 900 Sq Ft Apartment For Rent Is All Set For You In Bashundhara R-a,/en/property/details-5314784.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,"Looking For A Perfect Family Home To Rent In Bashundhara R/A, Check This 2-Bedroom Flat",/en/property/details-5314783.html,20000.0
"2,060 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,2060 Sq Ft Flat For Rent In Bashundhara R-a,/en/property/details-5316286.html,40000.0
"2,060 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,Residential Apartment Of 2060 Sq Ft Is On Rent In Bashundhara R-a,/en/property/details-5316285.html,40000.0
"2,060 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,Apartment Of 2060 Sq Ft For Rent In Bashundhara R-a,/en/property/details-5316288.html,40000.0
"2,225 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Beautiful And Well-constructed 2225 Sq Ft Flat Is Ready To Rent At Bashundhara R-a,/en/property/details-4380016.html,40000.0
"2,000 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Here Is A Well Defined Flat Of 2000 Sq Ft Waiting For Rent At Bashundhara R-a,/en/property/details-3208630.html,28000.0
"3,000 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block D,Large 4 Bedroom Apartment Is Available For Rent In The Location Of Bashundhara R-a,/en/property/details-3217436.html,50000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,"In The Convenient Location Of Bashundhara R-a, A Lovely Flat Of 900 Sq Ft Is Up For Rent",/en/property/details-3861999.html,20000.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"In The Amazing Location Of Bashundhara R-a, This 1800 Sq Ft Flat Is Waiting For Rent",/en/property/details-3862000.html,35000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,"Neat And Clean Apartment Of 1800 Sq Ft For Rent In Bashundhara R-a, Sure To Catch Your Eye",/en/property/details-3862001.html,35000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,900 Square Feet Residential Apartment For Rent At Bashundhara R-a,/en/property/details-3862003.html,20000.0
900 sqft,3,3,Apartment,Dhaka,Bashundhara R-A,Block I,Bright And Cozy Apartment Featuring 900 Sq Ft Space Is Up For Rent In Bashundhara R-a,/en/property/details-3862002.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,"In Bashundhara R-A, With All Best Amenities, This 2-Bedroom Flat Is Available",/en/property/details-3862004.html,20000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Attractive Apartment Of 1800 Sq Ft Is Up For Rent At Bashundhara R-a,/en/property/details-3647819.html,25000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Wonderful Flat Covering An Area Of 1800 Sq Ft Is Available For Rent In Bashundhara R-a,/en/property/details-3647820.html,25000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,When Location and Convenience is your priority this home is for you which is 1950 SQ FT for rent in Bashundhara R-A,/en/property/details-3211933.html,30000.0
"1,905 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Beautiful 1905 Sq Ft Flat Is Available To Rent In Bashundhara R-a,/en/property/details-5313917.html,32000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,A proper 1600 SQ FT residence is prepared to be rented at Bashundhara R-A,/en/property/details-3644214.html,25000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,View This 1600 Square Feet Residential Apartment To Rent In Bashundhara,/en/property/details-3108623.html,25000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1600 Square Feet Residential Apartment To Rent In Bashundhara,/en/property/details-3108628.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Located at Bashundhara R-A, 1500 SQ FT residential flat is quite accessible for owning",/en/property/details-3088129.html,26000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,In Bashundhara R-A this apartment is up for rent which is 2000 SQ FT,/en/property/details-5305643.html,40000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,2000 Square Feet Apartment Is Ready For Rent In Bashundhara Block D,/en/property/details-3856777.html,35000.0
"2,440 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block C,"Well Facilitated 2440 Sq Ft Residence Is Ready To Be Rented In Bashundhara R-a, Block C",/en/property/details-3091498.html,35000.0
"2,015 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,2015 Square Feet Residential Apartment Is Up For Rent In Bashundhara Block D.,/en/property/details-3983505.html,48000.0
"2,150 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,2150 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3083313.html,35000.0
"1,310 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1310 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3104620.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1250 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3212302.html,25000.0
"2,225 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Grab This 2225 Square Feet Residential Apartment To Rent In Bashundhara,/en/property/details-4380012.html,40000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,In Bashundhara R-A this apartment is up for rent which is 1900 SQ FT,/en/property/details-3850943.html,27000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Properly designed this 1950 SQ Ft apartment is now up for rent in Bashundhara R-A,/en/property/details-3850938.html,30000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Available Residential 1950 Sq. Ft Apartment At Bashundhara R-A Is Up For Rent,/en/property/details-3850940.html,30000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,"Smartly priced 1950 SQ FT apartment, that you should check in Bashundhara R-A",/en/property/details-5299675.html,25000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,"Now you can afford to dwell well, check this 1950 SQ FT home which is for rent in Bashundhara R-A",/en/property/details-3850939.html,30000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Properly-constructed 1950 SQ FT flat is now offering to you in Bashundhara R-A for rent,/en/property/details-3850942.html,24000.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,1800 Sq Ft Ready Flat For Rent In Bashundhara,/en/property/details-3652929.html,75000.0
"3,000 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block C,3000 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3635142.html,24000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,1400 Sq Ft Flat Is Available For Rent In Bashundhara,/en/property/details-4996779.html,25000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,When Location and Convenience is your priority this home is for you which is 1550 SQ FT for rent in Bashundhara R-A,/en/property/details-5298066.html,27000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,"Smartly Priced 1950 Sq Ft Flat, That You Should Check In Bashundhara R-a",/en/property/details-3850944.html,24000.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Properly designed this 1800 SQ Ft apartment is now up for rent in Bashundhara R-A,/en/property/details-3652931.html,28000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Sophisticated Style! This 3 Bedroom Flat For Rent In Bashundhara R-A , Block G Is All About It",/en/property/details-3083376.html,22000.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"See This 1800 Sq. Ft Smartly Priced Apartment Which Is Up For Rent In Bashundhara R-A Block G, That You Should Check.",/en/property/details-3652933.html,50000.0
"2,270 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block C,2270 Square Feet Semi Furnished Residential Apartment For Rent At Bashundhara R-a,/en/property/details-5303590.html,38000.0
"2,200 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block C,Tastefully Designed this 2200 SQ FT apartment is now vacant for rent in Bashundhara R-A,/en/property/details-5301798.html,24000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,1400 Sq Ft Ready Flat For Rent In Bashundhara R-a,/en/property/details-3517483.html,25000.0
"1,730 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,Affordable and beautiful flat is up for rent in Bashundhara R-A which is 1730 SQ FT,/en/property/details-3654054.html,18000.0
"1,500 sqft",2,3,Apartment,Dhaka,Bashundhara R-A,Block C,View This 1500 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3212336.html,41000.0
"2,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,2450 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3083434.html,30000.0
"1,350 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block C,Amazing 1350 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3083087.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block F,900 SQ FT flat is now to rent which is in Bashundhara R-A,/en/property/details-5299676.html,26000.0
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,This 750 Sq Ft Ready Flat Is Up For Rent In Bashundhara R-a,/en/property/details-3082651.html,19000.0
"2,500 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block C,Ready flat 2500 SQ FT is now to Rent in Bashundhara R-A,/en/property/details-5299830.html,55000.0
"1,900 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Offering You 1900 Sq Ft Nice Apartment For Rent In Bashundhara R-a,/en/property/details-3128668.html,35000.0
"1,950 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,Grab This Attractive 1950 Sq Ft Apartment For Rent In Bashundhara R-a,/en/property/details-3212360.html,30000.0
"1,310 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,Wonderful 1310 Sq Ft Residential Apartment For Rent At Bashundhara R-A,/en/property/details-3104623.html,25000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,1800 Sq Ft Residential Apartment Is For Rent At Bashundhara R-A,/en/property/details-3083334.html,30000.0
"2,500 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block C,Affordable and nice flat is up for rent in Bashundhara R-A which is 2500 SQ FT,/en/property/details-3161719.html,50000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block H,When Location and Convenience is your priority this flat is for you which is 1500 SQ FT for rent in Bashundhara R-A,/en/property/details-4966477.html,25000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,"Make this 800 SQ FT home your next residing location, which is up to Rent in Bashundhara R-A",/en/property/details-4857784.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,"Make this 800 SQ FT home your next residing location, which is up to Rent in Bashundhara R-A",/en/property/details-4857785.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,"Make this 800 SQ FT home your next residing location, which is up to Rent in Bashundhara R-A",/en/property/details-4857786.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,"Find 800 SQ FT home available to Rent in Bashundhara R-A, Road No 18",/en/property/details-4857787.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,Find 800 SQ FT home available to Rent in Bashundhara R-A,/en/property/details-5293076.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,800 Square feet well-constructed apartment is available in Bashundhara R-A for rental purpose,/en/property/details-5293077.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,800 Square feet well-constructed apartment is available in Bashundhara R-A for rental purpose,/en/property/details-5293078.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block E,"800 Square feet well-constructed apartment is available in Bashundhara R-A, Block E for rental purpose",/en/property/details-5293079.html,20000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Superb 1150 SQ FT flat is available to Rent in Bashundhara R-A,/en/property/details-3869671.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Superb 1150 SQ FT flat is available to Rent in Bashundhara R-A,/en/property/details-5294442.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Beautiful 1150 SQ FT flat is available to Rent in Bashundhara R-A,/en/property/details-5294445.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Available For Rental Purpose, This 1150 Sq Ft Apartment In Bashundhara R-a",/en/property/details-3869672.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Get This 1150 Sq Ft Beautiful Flat In Bashundhara R-a Is Available For Rent,/en/property/details-3869670.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Take This Attractive Flat Which Is Up For Rent In Bashundhara R-a Covering 1150 Sq Ft Space,/en/property/details-3869669.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Vacant For Rent In Bashundhara R-a, A 1150 Sq Ft Well Defined Flat",/en/property/details-3869673.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"This 1150 Sq Ft Fabulous Apartment Could Be Your Write Choice For Rent, Located In Bashundhara",/en/property/details-5294443.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,A Classy 1150 Sq Ft Apartment Is Waiting To Be Rented Which Is Located In Bashundhara,/en/property/details-5294444.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Check Your Desired Apartment At This 1150 Sq Ft Flat For Rent At Bashundhara,/en/property/details-5294446.html,25000.0
"1,200 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block G,Check This 1200 Sq. Ft Home For Rent Which Is In Bashundhara R-a,/en/property/details-3082792.html,22000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,When Location and Convenience is your priority this flat is for you which is 1800 SQ FT for rent in Bashundhara R-A,/en/property/details-3082802.html,30000.0
"1,250 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,In Bashundhara R-A this apartment is up for rent which is 1250 SQ FT,/en/property/details-3161716.html,25000.0
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Built with modern amenities, check this flat for rent which is 1350 SQ FT in Bashundhara R-A",/en/property/details-5292755.html,25000.0
"1,505 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,1505 Square feet well-constructed apartment is available in Bashundhara R-A for rental purpose,/en/property/details-3070268.html,30000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,For rental purpose 1600 Square feet well-constructed flat is available in Bashundhara R-A,/en/property/details-3269720.html,25000.0
"1,375 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1375 SQ FT residential apartment is prepared to get rented at Bashundhara R-A,/en/property/details-3088343.html,23000.0
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,A Large Apartment Of 1450 Sq. Ft For Rent Is All Set For You To Settle In Bashundhara R-A-Block C,/en/property/details-3265169.html,35000.0
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,An Adequate And Cozy 1450 Sq&gt;Ft Flat Is Ready For Rent At Bashundhara R-A- Block C .,/en/property/details-3212475.html,26000.0
"1,300 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1300 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3834243.html,25000.0
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A 1350 Sq Ft Nice And Comfortable Flat Is Up For Rent In Bashundhara Block I.,/en/property/details-5280734.html,25000.0
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,Grab This 1450 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3212477.html,26000.0
"2,950 sqft",3,5,Apartment,Dhaka,Bashundhara R-A,Block C,View This 2950 Square Feet Residential Apartment For Rent In Bashundhara,/en/property/details-3214673.html,55000.0
"2,085 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,"Start Your New Home, In This Reasonable And Comfortable 2085 Sq. Ft Flat Which Is Up For Rent In Bashundhara R-A.",/en/property/details-5283055.html,50000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A strongly built 1500 SQ FT flat is available for rental purpose at Bashundhara R-A,/en/property/details-5289561.html,22000.0
"1,050 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,"Available In Bashundhara R-A- Block A ,1050 Sq. Ft Large And Modern Apartment For Rent.",/en/property/details-3066926.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"When Location, And Convenience Is Your Priority This 1500 Square Feet -3 Bedroom Flat Is For You In Bashundhara R-A-Block I .",/en/property/details-5289564.html,22000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"Built With Modern Amenities, Check This 1500 Sq. Ft -3 Bedroom Flat For Rent In The Location Of Bashundhara R-A-Block I.",/en/property/details-5289566.html,22000.0
