dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 2,1050 Square Feet Flat Is Available For Rent At Mirpur,/en/property/details-3138443.html,16000.0
"2,200 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Mirpur Is Offering You A 2200 Sq Ft Nice Apartment For Rent,/en/property/details-3202978.html,32000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,700 Sq Ft Flat Is Up For Rent At Mirpur,/en/property/details-3313251.html,12500.0
500 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,500 Square Feet Apartment Is Ready For Rent At Mirpur,/en/property/details-3350065.html,9000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,650 Square Feet Apartment Is For Rent At Mirpur,/en/property/details-3423236.html,10500.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,700 Sq Ft Flat Is Up For Rent At Mirpur,/en/property/details-3701578.html,12500.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,700 Sq Ft Flat Is For Rent At Mirpur,/en/property/details-3701584.html,12000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Tastefully Designed this 700 SQ FT home is now vacant for rent in Mirpur,/en/property/details-3701737.html,12000.0
400 sqft,2,1,Apartment,Dhaka,Mirpur,Rupnagar R/A,Ready for move in check this 400 sq. ft apartment for rent which is in Rupnagar R/A,/en/property/details-3905005.html,9000.0
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,Section 2,Properly designed this 1100 SQ Ft apartment is now up for rent in Borobag,/en/property/details-3952285.html,14000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,"Smartly priced 650 SQ FT flat, that you should check in Rupnagar R/A",/en/property/details-3996741.html,11000.0
600 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,"Now you can afford to dwell well, check this 600 SQ FT home which is for rent in Borobag",/en/property/details-4223571.html,10000.0
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,Section 1,Worthy 1000 SQ FT Nice home is ready to Rent at Pirerbag,/en/property/details-4617547.html,12500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,Strongly constructed 800 SQ FT home is available to Rent in West Shewrapara,/en/property/details-4384291.html,10000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,Lovely 800 SQ FT home is available to Rent in West Shewrapara,/en/property/details-4529840.html,12000.0
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,750 Square Feet Flat Is Available For Rent At Mirpur,/en/property/details-3616954.html,11000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,700 Sq Ft Flat Is Ready To Rent At Mirpur,/en/property/details-3699259.html,12000.0
"1,050 sqft",3,3,Apartment,Dhaka,Mirpur,Kallyanpur,Modern 1050 Sq Ft Flat Is Up For Rent In Kallyanpur,/en/property/details-4363956.html,16000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 13,Worthy 650 SQ FT Nice home is ready to Rent at Mirpur 13,/en/property/details-5258979.html,11000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,A Decent 700 SQ FT flat is now to Rent in Mirpur 10,/en/property/details-3699258.html,12000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,This Flat In Tolarbag Is Up For Rent With An Area Of 700 Sq. ft,/en/property/details-3207667.html,13000.0
600 sqft,2,1,Apartment,Dhaka,Mirpur,West Shewrapara,A Beautiful 2 Bedroom Flat Is Vacant Right Now For Rent In The Location Of West Shewrapara,/en/property/details-5021450.html,8000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,Live In This Well Designed Flat Of 700 Sq Ft Which Is Up For Rent In East Kazipara,/en/property/details-4498383.html,10000.0
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 1,A 700 Sq Ft Well Fitted Residential Property Is On Rent In Tolarbag,/en/property/details-4199686.html,11000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,Affordable And Wonderful Flat Up For Rent In Tolarbag,/en/property/details-4549048.html,15000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,A Modern Well-planned Flat Of 2200 Sq Ft Is Up For Rent Is Situated In Mirpur DOHS,/en/property/details-3870723.html,25000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Excellent Flat Of 2200 Sq Ft Is All Set For Rent In The Fine Location Of Mirpur Dohs,/en/property/details-3870729.html,35000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,"We Offer You This Nice Flat Of 700 Sq Ft Which Is Up For Rent, In East Kazipara.",/en/property/details-4498387.html,12000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Check This 650 Sq. Ft Apartment Up For Rent At West Kazipara .,/en/property/details-5181028.html,9500.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Affordable and nice flat is up for rent in West Kazipara which is 650 SQ FT,/en/property/details-5258394.html,10500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,This 800 Sq Ft Well Defined Flat Is Now Vacant To Rent In Borobag,/en/property/details-4223717.html,11500.0
950 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,A 950 Sq Ft Ready Flat Is Vacant For Rent At Borobag,/en/property/details-4182817.html,15800.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,650 Square feet well-constructed apartment is available in West Kazipara for rental purpose,/en/property/details-3819519.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Superb 650 SQ FT flat is available to Rent in West Kazipara,/en/property/details-4580248.html,11000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Superb 650 SQ FT flat is available to Rent in Mirpur,/en/property/details-4404369.html,11000.0
850 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,Lovely 850 SQ FT home is available to Rent in Borobag,/en/property/details-4902425.html,15000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Ready flat 2200 SQ FT is now to Rent in Mirpur DOHS,/en/property/details-5184356.html,30000.0
600 sqft,2,2,Apartment,Dhaka,Mirpur,Pirerbag,Offering you 600 SQ FT apartment to Rent in Pirerbag,/en/property/details-5258113.html,10000.0
"1,400 sqft",3,4,Apartment,Dhaka,Mirpur,Pallabi,This 1400 sq. ft home will ensure your good quality of living in Pallabi,/en/property/details-5258385.html,25000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Well-constructed 650 SQ FT home is now offering to you in Mirpur for rent,/en/property/details-5258395.html,10500.0
920 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Comfortability All Around In This 920 Sq. Ft Mirpur -10 Flat Which Is Up For Rent,/en/property/details-3308028.html,18000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,This 650 Sq. Ft Convenient Flat Is For Rent In Mirpur -11.,/en/property/details-3715015.html,10000.0
"1,000 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,A Nice Flat With 3 Bedroom Is Up For Rent In Pallabi,/en/property/details-5257897.html,15000.0
300 sqft,1,1,Apartment,Dhaka,Mirpur,Pallabi,A Fine 300 Sq Ft Flat Is Now For Rent Which Is In Pallabi,/en/property/details-5257835.html,10000.0
"1,021 sqft",3,2,Apartment,Dhaka,Mirpur,Section 1,A Convenient And Well-constructed 1021 Sq. Ft Flat Is For Rent At Mirpur -1.,/en/property/details-4871679.html,15000.0
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,"1050 Sq Ft Flat Is Ready To Rent At Mirpur- Block A , Close To Shaheed Abu Taleb High School",/en/property/details-3703365.html,15000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,A Reasonable Apartment Of 650 Sq Ft Is Waiting To Be Rented In Eastern Pallabi .,/en/property/details-3536012.html,14000.0
700 sqft,3,2,Apartment,Dhaka,Mirpur,Pallabi,"Available In Eastern Pallabi , A 700 Sq. Ft Apartment For Rent.",/en/property/details-4112459.html,13000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Strongly Structured This Apartment Is Now Vacant For Rent In Senpara Parbata,/en/property/details-4774768.html,14000.0
800 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,"2 Bedroom, 1 Bathroom Apartment With A View Is Up For Rent At Borobag.",/en/property/details-4777960.html,11000.0
"2,150 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Tastefully Designed this 2150 SQ FT home is now vacant for rent in Mirpur DOHS,/en/property/details-3876452.html,30000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,650 Square Feet flat is Available For Rent At Mirpur,/en/property/details-4210903.html,12000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,1st Colony,"Amazing 1100 SQ FT Flat Is Now Available For rent In Mirpur, 1st Colony .",/en/property/details-4273177.html,14000.0
600 sqft,2,1,Apartment,Dhaka,Mirpur,1st Colony,"In The Beautiful Neighborhood In Mirpur , 1st Colony A Flat Is Up For Rent",/en/property/details-4312458.html,9000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,"Available In West Shewrapara , A 800 Sq. ft Apartment For Rent, Near By Oli Miar Tek Masjid.",/en/property/details-4376268.html,11500.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Ahmed Nagar,Great Location! Check Out This Flat For Rent In The Location Of Paikpara .,/en/property/details-4752385.html,10000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,800 Sq Ft Flat Is Up For Rent At Mirpur,/en/property/details-4774763.html,14000.0
655 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,655 Sq Ft Flat Is Up For Rent At Mirpur,/en/property/details-4679161.html,9000.0
650 sqft,2,1,Apartment,Dhaka,Mirpur,2nd Colony,Worthy 650 SQ FT Nice home is ready to Rent at Mirpur,/en/property/details-5256378.html,13000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,South Monipur,This 800 sq. ft home will ensure your good quality of living in South Monipur,/en/property/details-4347729.html,8000.0
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,See This 1050 Sq Ft Apartment For Rent Is All Set For You In Senpara,/en/property/details-3894251.html,18000.0
"1,100 sqft",2,2,Apartment,Dhaka,Mirpur,Section 2,"In Borobag Mirpur, A Nice 2 Bedroom Flat Is Now Vacant For Rent.",/en/property/details-4210901.html,12000.0
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,Get Ready To Rent This Ideally Maintained 1050 Sq Ft Apartment Located In Senpara Parbata,/en/property/details-3894239.html,18000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,Get This Cozy 700 Sq Ft Flat For Rent In East Shewrapara,/en/property/details-3673562.html,12000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,South Monipur,"This Comfy Flat Is Vacant Right Now For Rent Located In South Monipur, Which Is 1100 Sq Ft",/en/property/details-3040833.html,17000.0
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,Delightful Apartment Of 1100 Sq Ft Is Available For Rent In Senpara Parbata,/en/property/details-3964073.html,19000.0
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,Cozy living space is waiting for rent in Borobag which is 700 sq ft,/en/property/details-3581811.html,11000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Affordable and nice flat is up for rent in Senpara Parbata which is 800 SQ FT,/en/property/details-4400214.html,18000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,"800 Square Feet Apartment Is For Rent At Mirpur, West Shewrapara",/en/property/details-4937887.html,12500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,"800 Square Feet Apartment Is For Rent At Mirpur, Shapla Sarani",/en/property/details-4937886.html,12500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,800 Square Feet Apartment Is For Rent At Shapla Sarani,/en/property/details-4937879.html,12500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,Rent This 800 Square Feet Apartment At Mirpur,/en/property/details-4937863.html,12500.0
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Pirerbag,Strongly constructed 1000 SQ FT home is available to Rent in Middle Pirerbag,/en/property/details-4846666.html,12000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,Strongly constructed 800 SQ FT home is available to Rent in Shewrapara,/en/property/details-4937864.html,12500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,Lovely 800 SQ FT home is available to Rent in Mirpur,/en/property/details-4937870.html,12500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Shewrapara,Lovely 800 SQ FT home is available to Rent in West Shewrapara,/en/property/details-4937871.html,12500.0
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,1050 Sq Ft Flat Is Ready To Rent At Senpara Parbata Close To Baitul Falah Jame Masjid,/en/property/details-3927105.html,17000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"Ready To Move In, Visit This 800 Sq. Ft Rental Property At Senpara Parbata",/en/property/details-3819927.html,14000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,A 800 Sq Ft Nice And Comfortable Flat Is Up For Rent In Senpara,/en/property/details-3819930.html,14000.0
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,Beautiful 650 SQ FT flat is available to Rent in Mirpur 2,/en/property/details-4221472.html,10000.0
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,Lovely 1050 SQ FT home is available to Rent in Mirpur 10,/en/property/details-3064336.html,18000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Lovely 700 SQ FT home is available to Rent in Senpara Parbata,/en/property/details-3943877.html,12000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,700 Sq Ft Flat Is Ready To Rent At Mirpur,/en/property/details-3943902.html,15000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"Rent This 700 Sq Ft Flat At Senpara Parbata, Mirpur",/en/property/details-3943898.html,14000.0
900 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,Suitable For Family Living A 900 Sq Ft Flat Is Available For Rent In Borobag,/en/property/details-3483834.html,12000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Beautifully constructed 800 SQ FT apartment is available to Rent in Senpara Parbata,/en/property/details-3964298.html,16000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,800 Sq Ft Flat Is Ready To Rent At Mirpur,/en/property/details-3710983.html,16000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Grab Your New Home At This 700 Sq Ft Flat For Rent In Senpara Parbata,/en/property/details-3894447.html,15000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Perfectly Planned 2 Bedroom Flat Is Up For Rent In Senpara Parbata,/en/property/details-3374001.html,15000.0
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,This Perfectly Designed Apartment Of 750 Sq Ft For Rent In Senpara,/en/property/details-3894456.html,13500.0
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Fabulous 2 Bedroom Apartment For Rent In Senpara,/en/property/details-3894457.html,13500.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,650 Square Feet Apartment Is Up For Rent At Mirpur,/en/property/details-5204949.html,10000.0
"1,320 sqft",3,3,Apartment,Dhaka,Mirpur,Pirerbag,1320 Sq. Ft. Flat Is Ready To Rent In Middle Pirerbag,/en/property/details-4812376.html,16000.0
600 sqft,1,2,Apartment,Dhaka,Mirpur,West Kazipara,Take rent of a nicely done 600 SQ FT residential apartment located at West Kazipara,/en/property/details-3819263.html,10000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,A 700 Sq Ft Well Fitted Residential Property Is On Rent In West Kazipara,/en/property/details-3918889.html,13000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,A Well-constructed And Nicely Planned Flat Of 800 Sq Ft Is Vacant For Rent In West Kazipara,/en/property/details-3918535.html,12000.0
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,West Kazipara,"In West Kazipara, A Nice 3 Bedroom Flat Is Now Vacant For Rent.",/en/property/details-3918532.html,15000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,A Structurally Well Set 800 Sq Ft Flat For Rent Is Available In West Kazipara,/en/property/details-3918537.html,12000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,"At West Kazipara, A Suitable Apartment Is Up For Rent Which Is 800 Sq Ft",/en/property/details-3918536.html,12000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,See This Vacant Flat Of 2 Bedroom Is Up For Rent In West Kazipara,/en/property/details-3918534.html,12000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Be the resident of this 650 SQ FT flat vacant for rent at West Kazipara,/en/property/details-4387928.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,Reside Conveniently In This Comfortable 650 Sq. Ft Flat For Rent At Borobag .,/en/property/details-5248168.html,13000.0
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,West Kazipara,This 1150 Sq. Ft Convenient Flat Is For Rent In West Kazipara Beside To Baish Bari Masjid,/en/property/details-5180825.html,14000.0
"1,606 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1606 Square Feet Apartment Is Up For Rent At Mirpur,/en/property/details-3812521.html,20000.0
800 sqft,3,2,Apartment,Dhaka,Mirpur,West Kazipara,Great Location! Check Out This 800 Sq. Ft Flat For Rent In West Kazipara Close To TMSS Maternity Hospital,/en/property/details-3367455.html,15000.0
600 sqft,1,2,Apartment,Dhaka,Mirpur,West Kazipara,A 1 Bedroom And 600 Sq Ft Properly Developed Flat For Rent In West Kazipara Next To Baish Bari Masjid,/en/property/details-3819270.html,11000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,"Comfortable, Convenient And Well-constructed 1100 Sq. Ft Flat Is Ready For Rent At Senpara Parbata Very Close To Shamaj Kalyan Masjid",/en/property/details-3933255.html,17000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,There Is 2 Bedroom Apartment Up To Rent In The Location Of Borobag,/en/property/details-5248166.html,13000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,700 Sq Ft Flat Is Ready To Rent At Mirpur,/en/property/details-3367451.html,12000.0
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,West Kazipara,Reside In This 1000 Sq Ft Well Fitted Flat Which Is Located At West Kazipara,/en/property/details-4750629.html,14000.0
500 sqft,1,1,Apartment,Dhaka,Mirpur,West Kazipara,Get This Well Defined 500 Sq Ft Flat For Rent In West Kazipara,/en/property/details-4750623.html,10000.0
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,West Kazipara,"Good-looking Flat Is Vacant For Rent In West Kazipara, Which Is 1000 Sq Ft",/en/property/details-4750626.html,14000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Grab This 650 Sq Ft Beautiful Flat Is Vacant For Rent In West Kazipara,/en/property/details-4385360.html,10000.0
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 2,This 1050 Sq Ft Well Defined Flat Is Now Vacant To Rent In Borobag,/en/property/details-3683690.html,16000.0
"1,175 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,This 1175 Sq Ft Well Defined Flat Is Now Vacant To Rent In Senpara,/en/property/details-3988069.html,20000.0
"1,175 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,This suitable 1175 SQ FT residential flat is waiting to get rented at Senpara Parbata,/en/property/details-3843168.html,20000.0
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Section 2,Be the dweller of this beautiful 1050 SQ FT residential property vacant for rent at Borobag,/en/property/details-4192869.html,16000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Be the resident of this 800 SQ FT flat vacant for rent at Senpara Parbata,/en/property/details-4215855.html,14000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,"Positioned at Borobag, 650 SQ FT residential flat is quite accessible for owning",/en/property/details-5248167.html,13000.0
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,Checkout This 1200 Sq Ft Flat To Rent At Mirpur,/en/property/details-3843161.html,20000.0
"1,175 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,1175 Sq Ft Flat Is Ready To Rent At Mirpur-10,/en/property/details-3843160.html,20000.0
"1,400 sqft",3,3,Apartment,Dhaka,Mirpur,Section 2,Be the resident of this 1400 SQ FT flat vacant for rent at Mirpur 2,/en/property/details-4163440.html,24000.0
"1,150 sqft",3,2,Apartment,Dhaka,Mirpur,Ahmed Nagar,1150 Sq Ft Flat Is Up For Rent At Mirpur,/en/property/details-3921175.html,13000.0
600 sqft,2,1,Apartment,Dhaka,Mirpur,Ahmed Nagar,Checkout This 600 Sq Ft Flat For Rent At Mirpur,/en/property/details-3921177.html,9000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,700 Sq Ft Flat Is Available To Rent At Mirpur,/en/property/details-4168853.html,14000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Reside In This 650 Sq Ft Flat Available To Rent In Mirpur, Section 12, Block D",/en/property/details-4249150.html,10500.0
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,Section 2,Checkout This 1150 Sq Ft Flat Up For Rent At Mirpur,/en/property/details-4776999.html,18000.0
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"750 Sq Ft Flat Is Up For Rent At Senpara Parbata, Mirpur",/en/property/details-3894310.html,15000.0
"2,100 sqft",4,4,Apartment,Dhaka,Mirpur,Section 10,A well sized 2100 SQ FT residential home is available for rent at Mirpur 10,/en/property/details-5246520.html,30000.0
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,A relaxing 1200 SQ FT flat is up for rent at Senpara Parbata with a very low price,/en/property/details-5028471.html,20000.0
"2,100 sqft",4,4,Apartment,Dhaka,Mirpur,Section 10,Make Your Residence In A 2100 Sq Ft Rental Home At Mirpur 10,/en/property/details-5246521.html,30000.0
985 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,Grab This 985 Square Feet Apartment For Rent At Mirpur,/en/property/details-3617615.html,17000.0
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 10,Properly Designed This 700 Square Feet Apartment Is Now Up For Rent At Senpara Parbata.,/en/property/details-3894337.html,11000.0
550 sqft,1,1,Apartment,Dhaka,Mirpur,Section 10,"This Vacant Apartment Of 550 Sq Ft Situated In Senpara, Is Up For Rent",/en/property/details-3492323.html,10000.0
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,750 Sq Ft Flat Is Ready To Rent At Mirpur,/en/property/details-4809998.html,12000.0
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,Ahmed Nagar,1100 Sq Ft Flat Is Ready For Rent At Mirpur,/en/property/details-3264131.html,14000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 7,"This Comfortable And Beautiful Apartment Of 700 Sq Ft, In Mirpur -7 Is For Rent",/en/property/details-4736503.html,12000.0
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Perfectly Planned 2 Bedroom Flat Is Up For Rent In Senpara Parbata Ln,/en/property/details-3283613.html,14000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,"650 Square Feet Apartment Is For Rent In Arambag R/a, Pallabi",/en/property/details-3369212.html,13000.0
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,West Kazipara,Perfectly Planned 3 Bedroom Flat Is Up For Rent In West Kazipara,/en/property/details-3266633.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"This Comfortable And Beautiful Apartment Of 800 Sq Ft, In Senpara Is For Rent",/en/property/details-4770526.html,12000.0
950 sqft,3,3,Apartment,Dhaka,Mirpur,West Kazipara,A well sized 950 SQ FT residential home is available for rent at West Kazipara,/en/property/details-4931984.html,14000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,"Positioned at West Kazipara, 650 SQ FT residential home is quite accessible for owning",/en/property/details-5243899.html,11000.0
"1,120 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Choose your destination, 1120 SQ FT flat which is available to Rent in Mirpur DOHS",/en/property/details-2015172.html,20500.0
"2,200 sqft",4,5,Apartment,Dhaka,Mirpur,Mirpur DOHS,Offering You A 2200 Sq Ft Nice Apartment For Rent In Mirpur Dohs,/en/property/details-4759224.html,30000.0
500 sqft,2,1,Apartment,Dhaka,Mirpur,Section 10,Avail The Deal Of Renting This 500 Sq Ft Flat At Mirpur,/en/property/details-4437084.html,11000.0
"1,250 sqft",2,2,Apartment,Dhaka,Mirpur,Section 10,"1250 Sq Ft Flat Is Up For Rent At Senpara Parbata, Mirpur",/en/property/details-4440797.html,21000.0
"1,080 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,Set Your Destination At This 1080 Sq Ft Flat Which Is Vacant Now For Rent In Senpara,/en/property/details-3372029.html,16000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,This 800 Square Feet Home In Senpara Parbata Is Up For Rent In A Wonderful Neighborhood,/en/property/details-4469287.html,14000.0
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,Pallabi,1000 SQ FT flat is now for rent in Pallabi,/en/property/details-3355713.html,12000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Ready apartment 700 SQ FT is now to Rent in Mirpur 10,/en/property/details-4896877.html,14000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Impressive Flat Of 1100 Sq Ft Is Up For Rent In Mirpur DOHS,/en/property/details-4794082.html,25000.0
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,A Convenient And Well-constructed 1100 Sq. Ft Flat Is For Rent At Senpara Parbata .,/en/property/details-3845060.html,18000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,A Beautifully Constructed Flat Of 650 Sq Ft Is Vacant Right Now For Rent In Mirpur 10.,/en/property/details-3664379.html,12000.0
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,Modern Living Space Of 1300 Sq Ft Is Up For Rent In Senpara,/en/property/details-3970521.html,22000.0
500 sqft,2,1,Apartment,Dhaka,Mirpur,Middle Monipur,"500 Square Ft Medium Size Apartment For Small Family Is To Rent At Molla Road, Mirpur .",/en/property/details-5214554.html,8000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,"Comfortable, Convenient And Well-constructed 650 Sq. Ft Flat Is Ready For Rent At Pallabi Extension .",/en/property/details-4148943.html,12500.0
"2,300 sqft",4,5,Apartment,Dhaka,Mirpur,Mirpur DOHS,Well Organized Flat Of 2300 Sq Ft Is Now Vacant For Rent In Mirpur DOHS,/en/property/details-4732713.html,28000.0
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,West Shewrapara,"This 1200 Sq Ft Flat Is Up For Rent Within Your Affordability, Is Located At West Shewrapara",/en/property/details-3536599.html,22000.0
450 sqft,2,1,Apartment,Dhaka,Mirpur,Pallabi,"Move In This 450 Sq Ft Well Fitted Flat Which Is Located At Pallabi Extension, For Rent",/en/property/details-3695435.html,12000.0
