dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price,unique_id
500 sqft,3,2,Apartment,Dhaka,Mirpur,Section 11,500 SQ FT Apartment for Rent in Mirpur nearby Central Mosque,https://www.bproperty.com/en/property/details-1895040.html,16000.0,1895040
"1,050 sqft",3,3,Apartment,Dhaka,Mirpur,Section 11,Apartment for Rent in Mirpur nearby Central Mosque,https://www.bproperty.com/en/property/details-1894737.html,17000.0,1894737
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,Flat For Rent In Mirpur Section 11 Near Mirpur Adarsha Biddyaniketon School,https://www.bproperty.com/en/property/details-1894212.html,10500.0,1894212
"2,200 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat for Rent in Mirpur close to DOHS Jame Masjid,https://www.bproperty.com/en/property/details-1893299.html,42000.0,1893299
"2,200 sqft",3,5,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Shagufta,https://www.bproperty.com/en/property/details-1893664.html,35000.0,1893664
"2,150 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,At Mirpur flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1893145.html,30000.0,1893145
"2,250 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Residential Apartment Is On Rent In Mirpur Dohs Nearby Mirpur Dohs Central Mosque,https://www.bproperty.com/en/property/details-1893737.html,32000.0,1893737
700 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Apartment Is Up For Rent At West Kazipara Near To Baitur Rob Jame Masjid,https://www.bproperty.com/en/property/details-1893131.html,14000.0,1893131
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 6,Flat For Rent In Mirpur Section 6 Near Mosque,https://www.bproperty.com/en/property/details-1892798.html,11000.0,1892798
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat for Rent in Mirpur near Mirpur Jame Masjid,https://www.bproperty.com/en/property/details-1892990.html,27000.0,1892990
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment for rent at Mirpur DOHS, near Pharma Aid",https://www.bproperty.com/en/property/details-1893004.html,40000.0,1893004
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,Visit this apartment for rent in Mirpur DOHS near DOHS lake Park,https://www.bproperty.com/en/property/details-1892991.html,22500.0,1892991
"1,100 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Flat is for rent which is located on Mirpur DOHS, nearby Mirpur BTCL Office",https://www.bproperty.com/en/property/details-1892495.html,22000.0,1892495
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,East Kazipara,Rent This 1000 Sq. ft. Flat At East Kazipara Near To Monipur School &amp; College,https://www.bproperty.com/en/property/details-1892068.html,15000.0,1892068
550 sqft,1,1,Apartment,Dhaka,Mirpur,East Kazipara,A Rightly Planned Flat Is Found For Rent In East Kazipara Nearby Life Aid Specialized Hospital Pvt. Ltd.,https://www.bproperty.com/en/property/details-1892082.html,8000.0,1892082
"1,400 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,1400 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Central Mosque,https://www.bproperty.com/en/property/details-1892243.html,22000.0,1892243
"1,200 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,1200 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Central Mosque,https://www.bproperty.com/en/property/details-1892244.html,20000.0,1892244
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Central Mosque,https://www.bproperty.com/en/property/details-1892234.html,35000.0,1892234
"1,050 sqft",2,2,Apartment,Dhaka,Mirpur,Section 12,Apartment Is Up For Rent At Mirpur Nearby Popular Medicine Corner,https://www.bproperty.com/en/property/details-1892169.html,15000.0,1892169
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Section 12 Near Pallabi Police Station,https://www.bproperty.com/en/property/details-1892040.html,20000.0,1892040
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 6,Apartment for Rent in Mirpur 6 nearby Central Mosque,https://www.bproperty.com/en/property/details-1891935.html,10000.0,1891935
400 sqft,1,1,Apartment,Dhaka,Mirpur,West Kazipara,At Mirpur flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1891857.html,7000.0,1891857
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,"Apartment For Rent Is Located At Mirpur, Near To City Club Ground",https://www.bproperty.com/en/property/details-1891841.html,28000.0,1891841
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Nearby Mirpur Adhunik Hospital,https://www.bproperty.com/en/property/details-1891628.html,10500.0,1891628
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Nice Flat In Mirpur Is Now For Rent Nearby Mirpur Adhunik Hospital And Diagnostic Center,https://www.bproperty.com/en/property/details-1891636.html,10000.0,1891636
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Rarely Available An Apartment Is Up For Rent At Mirpur Nearby Pallabi Police Station,https://www.bproperty.com/en/property/details-1891637.html,10500.0,1891637
"2,150 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"At Mirpur Dohs, Nice Flat Up For Rent Near Mirpur Cantonment Public School And College",https://www.bproperty.com/en/property/details-1891638.html,33000.0,1891638
"1,050 sqft",3,3,Apartment,Dhaka,Mirpur,West Kazipara,"In West Kazipara, Apartment Can Be Found For Rent Near Baitul Falah Jame Masjid",https://www.bproperty.com/en/property/details-1891501.html,16000.0,1891501
600 sqft,2,1,Apartment,Dhaka,Mirpur,East Monipur,Flat for Rent in Mirpur close to Mirpur Jame Masjid,https://www.bproperty.com/en/property/details-1891288.html,10000.0,1891288
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Flat for Rent in Mirpur, Road No 12 close to City Bank",https://www.bproperty.com/en/property/details-1891236.html,11000.0,1891236
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Shagufta,https://www.bproperty.com/en/property/details-1891092.html,25000.0,1891092
"2,150 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Madina Nagar Mosjid,https://www.bproperty.com/en/property/details-1891093.html,30000.0,1891093
"2,150 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Apartment Is Up For Rent At Mirpur Dohs Nearby Mirpur Dohs Mosque 3,https://www.bproperty.com/en/property/details-1891059.html,35000.0,1891059
"1,150 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment For Rent Is Located At Mirpur Dohs, Near To Mirpur Dohs Mosque 3",https://www.bproperty.com/en/property/details-1891048.html,22000.0,1891048
800 sqft,2,2,Apartment,Dhaka,Mirpur,Pirerbag,Flat for Rent in Pirerbag near Pirerbag Jame Masjid,https://www.bproperty.com/en/property/details-1890337.html,13000.0,1890337
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 Sq Ft Flat Can Be Found In Mirpur For Rent, Near Pallabi Police Station",https://www.bproperty.com/en/property/details-1890564.html,15000.0,1890564
"1,125 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,"In Mirpur, An Apartment Can Be Found For Rent Near Mirpur Adhunik Hospital",https://www.bproperty.com/en/property/details-1890589.html,23000.0,1890589
400 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Near Harvest Infertility Care Ltd,https://www.bproperty.com/en/property/details-1890097.html,9500.0,1890097
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,Flat for rent in Mirpur Section 12 near mosque,https://www.bproperty.com/en/property/details-1889967.html,9500.0,1889967
"1,200 sqft",3,2,Apartment,Dhaka,Mirpur,Pallabi,"This 1200 SQ Ft apartment up for rent in Mirpur, near Mirpur Udayan School",https://www.bproperty.com/en/property/details-1890044.html,18000.0,1890044
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Choose Your Destination At This Flat Which Is Available For Rent In Mirpur Near Pallabi Police Station,https://www.bproperty.com/en/property/details-1890016.html,20000.0,1890016
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Visit This Flat For Rent Covering An Area Of 650 Sq Ft In Mirpur Nearby Agrani Bank Limited,https://www.bproperty.com/en/property/details-1890037.html,11000.0,1890037
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,Section 2,Flat for Rent in Mirpur near Water Tank,https://www.bproperty.com/en/property/details-1889914.html,20000.0,1889914
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Section 2,Near Kacha Bazar flat for rent in Mirpur,https://www.bproperty.com/en/property/details-1889881.html,20000.0,1889881
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Close To Jame Masjid,https://www.bproperty.com/en/property/details-1889362.html,40000.0,1889362
"1,350 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment is up for rent in Mirpur DOHS, near Mirpur DOHS Central Mosque",https://www.bproperty.com/en/property/details-1889363.html,40000.0,1889363
"2,400 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2400 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Central Mosque,https://www.bproperty.com/en/property/details-1889434.html,32000.0,1889434
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Close To Mirpur Dohs Play Ground,https://www.bproperty.com/en/property/details-1889480.html,35000.0,1889480
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,West Shewrapara,"Flat For Rent In Mirpur Very Near To Mosque, Iqbal Road",https://www.bproperty.com/en/property/details-1889283.html,15000.0,1889283
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,Pallabi,Flat For Rent In Pallabi Near Baitul Ibada Mosjid,https://www.bproperty.com/en/property/details-1889044.html,15000.0,1889044
900 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,Nice Flat In Pallabi Is Now For Rent Nearby Noor E Makka Jame Masjid,https://www.bproperty.com/en/property/details-1888986.html,11000.0,1888986
750 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,"This 750 SQ Ft apartment up for rent in Pallabi, near Jahanara Medico",https://www.bproperty.com/en/property/details-1888591.html,11000.0,1888591
"1,500 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,"Apartment for rent at Pallabi, near Juvenile School",https://www.bproperty.com/en/property/details-1887911.html,22000.0,1887911
"1,500 sqft",3,3,Apartment,Dhaka,Mirpur,Arambag Residential Area,Flat For Rent In Mirpur Near Bangladesh Muktijoddha Sangsad,https://www.bproperty.com/en/property/details-1887252.html,18000.0,1887252
"1,500 sqft",3,3,Apartment,Dhaka,Mirpur,Arambag Residential Area,"Grab This, Flat Up For Rent In Arambag R/a Near Rupnagor Police Station",https://www.bproperty.com/en/property/details-1887275.html,18000.0,1887275
"1,725 sqft",3,4,Apartment,Dhaka,Mirpur,Arambag Residential Area,"Apartment For Rent Is Located At Mirpur, Near To First Security Islami Bank Limited | Atm Booth",https://www.bproperty.com/en/property/details-1887155.html,26000.0,1887155
"1,350 sqft",2,2,Apartment,Dhaka,Mirpur,Arambag Residential Area,Apartment for Rent in Arambag nearby Central Mosque,https://www.bproperty.com/en/property/details-1887199.html,20000.0,1887199
"1,025 sqft",3,2,Apartment,Dhaka,Mirpur,Pallabi,1025 SQ FT flat for rent in Pallabi near Mirpur Udayan School,https://www.bproperty.com/en/property/details-1887086.html,17000.0,1887086
700 sqft,2,1,Apartment,Dhaka,Mirpur,Arambag Residential Area,Flat for Rent in Mirpur near Mirpur Jame Masjid,https://www.bproperty.com/en/property/details-1887078.html,10000.0,1887078
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 Sq Ft Flat Can Be Found In Mirpur For Rent, Near Pallabi Police Station",https://www.bproperty.com/en/property/details-1886966.html,10000.0,1886966
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,Rupnagar Road,"Apartment for rent at Mirpur, near Matri Medical Hall",https://www.bproperty.com/en/property/details-1886690.html,17000.0,1886690
900 sqft,2,2,Apartment,Dhaka,Mirpur,Arambag Residential Area,At Arambag flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1886790.html,12000.0,1886790
"1,250 sqft",3,4,Apartment,Dhaka,Mirpur,Arambag Residential Area,Flat for Rent in Mirpur close to Mirpur Jame Masjid,https://www.bproperty.com/en/property/details-1886710.html,18000.0,1886710
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,650 Sq Ft Flat For Rent In Mirpur Section 12 Near Muslim Bazar,https://www.bproperty.com/en/property/details-1886161.html,10000.0,1886161
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Flat for Rent in Mirpur 12 close to City Bank,https://www.bproperty.com/en/property/details-1885945.html,10000.0,1885945
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 Sq Ft Flat For Rent In Mirpur Section 12 Near Kazi Office, Pallabi, Mirpur, Dhaka",https://www.bproperty.com/en/property/details-1885781.html,10000.0,1885781
650 sqft,3,2,Apartment,Dhaka,Mirpur,Section 12,Flat near High School for Rent in Mirpur,https://www.bproperty.com/en/property/details-1885939.html,14000.0,1885939
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Apartment Up For Rent In Mirpur, Near Baitul Haq Jame-masjid",https://www.bproperty.com/en/property/details-1885978.html,9000.0,1885978
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,Visit this apartment for rent in Mirpur near Mirpur Adhunik Hospital And Diagnostic Center,https://www.bproperty.com/en/property/details-1885968.html,9000.0,1885968
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,Apartment Up For Rent At Mirpur Very Near To Baitul Haq Jame-masjid,https://www.bproperty.com/en/property/details-1885979.html,11000.0,1885979
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,650 SQ FT flat for rent in Mirpur Section 1 near Shialbari Playground,https://www.bproperty.com/en/property/details-1885865.html,15000.0,1885865
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,Flat For Rent In Mirpur Section 1 Near Mirpur Kacha Bazar,https://www.bproperty.com/en/property/details-1885793.html,12000.0,1885793
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Flat For Rent In Mirpur, Section 12 Close To City Bank",https://www.bproperty.com/en/property/details-1885540.html,10000.0,1885540
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,At Mirpur flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1885538.html,10000.0,1885538
750 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,"Apartment for rent at East Kazipara, near Al - Madina Jame Masjid",https://www.bproperty.com/en/property/details-1885482.html,12000.0,1885482
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,Flat For Rent In Mirpur Section 11 Near Islami Bank Hospital Mirpur,https://www.bproperty.com/en/property/details-1885269.html,10000.0,1885269
675 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Take This 2 Bedroom And 1 Bathroom Living Space For Rent In Mirpur 12.,https://www.bproperty.com/en/property/details-1885154.html,12000.0,1885154
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,Flat for Rent in Mirpur near Brac Bank,https://www.bproperty.com/en/property/details-1885035.html,12000.0,1885035
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1150 SQ FT flat for rent in Mirpur Section 12 near Journalist Residential Area Jame Masjid,https://www.bproperty.com/en/property/details-1884932.html,22000.0,1884932
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Apartment for Rent in Mirpur 12 nearby Central Mosque,https://www.bproperty.com/en/property/details-1884982.html,9500.0,1884982
550 sqft,1,1,Apartment,Dhaka,Mirpur,Jheelpar Road,Flat For Rent In Mirpur Near Ahsanullah Institute Of Information And Communication Technology,https://www.bproperty.com/en/property/details-1884863.html,8000.0,1884863
600 sqft,1,1,Apartment,Dhaka,Mirpur,Jheelpar Road,"Create Your New Home In A Flat For Rent In Mirpur, Near Rupnagar Government Secondary School",https://www.bproperty.com/en/property/details-1884869.html,8000.0,1884869
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Jheelpar Road,"At Mirpur, Nice Flat Up For Rent Near Ahsanullah Institute Of Information And Communication Technology",https://www.bproperty.com/en/property/details-1884870.html,13000.0,1884870
700 sqft,2,1,Apartment,Dhaka,Mirpur,Jheelpar Road,Flat Near High School For Rent In Mirpur,https://www.bproperty.com/en/property/details-1884829.html,10000.0,1884829
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 SQ FT flat for rent in Mirpur Section 12 near mosque,https://www.bproperty.com/en/property/details-1884616.html,10000.0,1884616
800 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,2 Bedrooms Flat Is Up For Rent At Rupnagar R/a Near Southeast Bank Limited,https://www.bproperty.com/en/property/details-1884442.html,13500.0,1884442
850 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,A Flat Is Up For Rent In Rupnagar R/a Nearby Bangladesh University Of Business &amp; Technology,https://www.bproperty.com/en/property/details-1884447.html,12500.0,1884447
500 sqft,1,1,Apartment,Dhaka,Mirpur,Rupnagar R/A,At Rupnagar R/a 500 Square Feet Flat For Rent Close To Dcc,https://www.bproperty.com/en/property/details-1884408.html,9500.0,1884408
"1,185 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Lovely 1185 Sq. Ft Apartment Is For Rent In Mirpur nearby Light House College,https://www.bproperty.com/en/property/details-1878816.html,20000.0,1878816
"2,000 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2000 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Play Ground,https://www.bproperty.com/en/property/details-1883922.html,40000.0,1883922
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Mirpur Dohs Play Ground,https://www.bproperty.com/en/property/details-1883920.html,22000.0,1883920
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Play Ground,https://www.bproperty.com/en/property/details-1883919.html,32000.0,1883919
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment is up for rent in Mirpur DOHS, near DOHS lake Park",https://www.bproperty.com/en/property/details-1879302.html,35000.0,1879302
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"In Mirpur, Apartment Can Be Found For Rent Near Mirpur General Hospital &amp; Diagnostic Centre",https://www.bproperty.com/en/property/details-1883945.html,10000.0,1883945
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,650 SQ Ft apartment for rent is all set for you to settle in Mirpur close to Baitul Moazzam Jame Masjid,https://www.bproperty.com/en/property/details-1883600.html,11000.0,1883600
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,Monipur,Flat For Rent In Monipur Near Dutch-bangla Bank Limited (dbbl),https://www.bproperty.com/en/property/details-1883629.html,20000.0,1883629
900 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,Flat For Rent In Jamtola Next To Mosque,https://www.bproperty.com/en/property/details-1883728.html,14000.0,1883728
"1,100 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,A Flat Is Up For Rent In Mirpur Dohs Nearby Mirpur Dohs Jame Mosjid,https://www.bproperty.com/en/property/details-1883509.html,23000.0,1883509
"2,250 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Near Mirpur DOHS Jame Masjid flat for rent in Mirpur,https://www.bproperty.com/en/property/details-1883471.html,35000.0,1883471
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,East Shewrapara,3 Bedroom Flat For Rent In East Shewrapara,https://www.bproperty.com/en/property/details-1883283.html,20000.0,1883283
900 sqft,3,2,Apartment,Dhaka,Mirpur,Section 10,Flat For Rent In Mirpur Section 10 Near Benaroshi Polli,https://www.bproperty.com/en/property/details-1883289.html,17000.0,1883289
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"Grab This, Flat Up For rent In Mirpur Near City Corporation Market",https://www.bproperty.com/en/property/details-1882068.html,16000.0,1882068
"2,200 sqft",4,5,Apartment,Dhaka,Mirpur,Mirpur DOHS,Apartment for Rent in Mirpur DOHS nearby Central Mosque,https://www.bproperty.com/en/property/details-1883403.html,50000.0,1883403
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,650 SQ FT flat for rent in Mirpur Section 11 near City Corporation Market,https://www.bproperty.com/en/property/details-1883242.html,12000.0,1883242
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,Flat For Rent In Mirpur Section 11 Near Baitus Sujudh Jame Mosjid,https://www.bproperty.com/en/property/details-1883068.html,12000.0,1883068
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Shagufta,https://www.bproperty.com/en/property/details-1882970.html,30000.0,1882970
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Apartment for Rent in Mirpur nearby Central Mosque,https://www.bproperty.com/en/property/details-1882144.html,12000.0,1882144
"1,040 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Ready Flat Is Up For Rent At Mirpur Nearby Baitun Nur Jam-e-masjid,https://www.bproperty.com/en/property/details-1882256.html,14000.0,1882256
700 sqft,3,3,Apartment,Dhaka,Mirpur,Pallabi,Rentable Apartment At Pallabi Near Rupnagar Government Secondary School,https://www.bproperty.com/en/property/details-1882840.html,13000.0,1882840
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,Well Developed 3 Bedrooms Flat Is Up For Rent In Pallabi Nearby Baitul Mamur Jame Mosjid,https://www.bproperty.com/en/property/details-1882841.html,16000.0,1882841
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 13,At Mirpur 650 Square feet flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1882718.html,10000.0,1882718
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Near Mirpur General Hospital &amp; Diagnostic Centre,https://www.bproperty.com/en/property/details-1881891.html,10000.0,1881891
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,A 1250 Sq Ft Apartment Is Waiting For Rent At Mirpur Nearby Mirpur Adhunik Hospital And Diagnostic Center,https://www.bproperty.com/en/property/details-1881596.html,20000.0,1881596
"1,150 sqft",3,2,Apartment,Dhaka,Mirpur,Kallyanpur,Near Kacha Bazar flat for rent in Kallyanpur,https://www.bproperty.com/en/property/details-1881664.html,15000.0,1881664
850 sqft,2,2,Apartment,Dhaka,Mirpur,Kallyanpur,850 Sq Ft Apartment For Rent In Kallyanpur Nearby Kalyanpur Girls School And College,https://www.bproperty.com/en/property/details-1881780.html,11500.0,1881780
650 sqft,3,2,Apartment,Dhaka,Mirpur,Section 12,650 SQ FT flat for Rent in Mirpur near City Bank,https://www.bproperty.com/en/property/details-1881557.html,10200.0,1881557
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 6,Apartment for Rent in Mirpur nearby Central Mosque,https://www.bproperty.com/en/property/details-1880201.html,12000.0,1880201
"2,200 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"At Mirpur Dohs, Nice Flat Up For Rent Near Skinic Dermatology Centre",https://www.bproperty.com/en/property/details-1878706.html,40000.0,1878706
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 6,650 SQ FT residential apartment for rent in Mirpur Section 6 near Muslim Bazar,https://www.bproperty.com/en/property/details-1880130.html,10000.0,1880130
"1,550 sqft",3,3,Apartment,Dhaka,Mirpur,Section 6,Visit this apartment for rent covering an area of 1550 SQ FT in Mirpur near Southeast Bank Limited,https://www.bproperty.com/en/property/details-1880114.html,28000.0,1880114
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,650 SQ FT Apartment for Rent in Shewrapara nearby Shewrapara Jame Masjid,https://www.bproperty.com/en/property/details-1879978.html,10000.0,1879978
"1,140 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat for Rent in Mirpur close to Jame Masjid,https://www.bproperty.com/en/property/details-1879228.html,22000.0,1879228
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Apartment for Rent in Mirpur nearby City Bank,https://www.bproperty.com/en/property/details-1879337.html,10000.0,1879337
"2,000 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,At Mirpur flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1879301.html,30000.0,1879301
"1,200 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat near Jame Masjid for Rent in Mirpur,https://www.bproperty.com/en/property/details-1879297.html,20000.0,1879297
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,At Mirpur flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1879295.html,27000.0,1879295
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 Sq. Ft. apartment for rent is located at Mirpur, near to D Block Jame Mosque",https://www.bproperty.com/en/property/details-1879454.html,10500.0,1879454
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Apartment For Rent In Mirpur Dohs Near Mirpur Dohs Central Mosque,https://www.bproperty.com/en/property/details-1879294.html,35000.0,1879294
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Apartment For Rent In Mirpur Nearby Baitul Haq Jame-masjid,https://www.bproperty.com/en/property/details-1879467.html,10000.0,1879467
"1,131 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,"Apartment For Rent In Mirpur, Near Islami Bank Bangladesh Limited",https://www.bproperty.com/en/property/details-1878880.html,18000.0,1878880
"1,130 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,Take This Residential Flat Is For Rent At Senpara Parbata Area Nearby Shat Tara Jame Mosjid,https://www.bproperty.com/en/property/details-1878867.html,19000.0,1878867
"1,000 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,"1000 Sq Ft Flat Can Be Found In Senpara Parbata For Rent, Near Adarsha High School",https://www.bproperty.com/en/property/details-1878771.html,20000.0,1878771
"2,200 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 Sq. Ft. apartment for rent is located at Mirpur DOHS, near to Uttor Kalshi Bazar Baitun Noor Jame Masjid",https://www.bproperty.com/en/property/details-1878788.html,22000.0,1878788
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,650 SQ FT flat for rent in Mirpur Section 2 near Housing Stuff Quarter Jame Mosque,https://www.bproperty.com/en/property/details-1878471.html,13500.0,1878471
"2,000 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,A Must See 2000 Sq Ft Apartment For Rent Is All Set For You In Mirpur Dohs Near Mirpur Dohs Play Ground,https://www.bproperty.com/en/property/details-1878355.html,33000.0,1878355
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,East Shewrapara,Flat For Rent In Shewrapara Near Shewrapara Jame Masjid,https://www.bproperty.com/en/property/details-1878101.html,12000.0,1878101
850 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Near Kacha Bazar 850 SQ FT flat for rent in Mirpur,https://www.bproperty.com/en/property/details-1877188.html,12000.0,1877188
